epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.878562775151483,4.870681395897498,0.0,0.005,0.495,0.28,0.125,0.03,0.02,0.01,0.1,0.065
2,4.7464068141476865,4.862607038938082,0.0,0.005,0.43,0.29,0.1,0.025,0.025,0.005,0.075,0.045
3,4.167978465557098,4.846633764413687,0.0,0.005,0.475,0.295,0.08,0.025,0.02,0.02,0.095,0.05
4,3.8295728646475693,4.793979571415828,0.0,0.015,0.57,0.36,0.125,0.03,0.035,0.02,0.14,0.075
5,3.651751627182138,4.685356543614314,0.0,0.025,0.66,0.375,0.165,0.095,0.07,0.03,0.225,0.12
6,3.5202827535826584,4.518494569338285,0.0,0.025,0.69,0.48,0.205,0.115,0.09,0.05,0.275,0.195
7,3.40301677070815,4.3271894454956055,0.0,0.035,0.74,0.55,0.315,0.16,0.135,0.065,0.415,0.265
8,3.299651275421011,4.138862243065467,0.0,0.06,0.855,0.635,0.47,0.21,0.205,0.11,0.51,0.335
9,3.196948631056424,3.962863793739906,0.0,0.085,0.83,0.74,0.525,0.32,0.235,0.15,0.61,0.445
10,3.104330227292817,3.8318153894864597,0.0,0.11,0.925,0.785,0.565,0.385,0.29,0.21,0.675,0.545
11,3.015197914222191,3.7281970427586484,0.0,0.14,0.91,0.835,0.625,0.425,0.315,0.245,0.71,0.565
12,2.9351099667877985,3.6412319403428297,0.0,0.175,0.935,0.805,0.66,0.465,0.38,0.265,0.755,0.62
13,2.841713693635217,3.5632141003241906,0.0,0.21,0.95,0.85,0.675,0.49,0.4,0.295,0.78,0.655
14,2.7583190880972763,3.5047293993142934,0.0,0.225,0.925,0.875,0.72,0.505,0.42,0.335,0.755,0.645
15,2.6762593964050554,3.4554188618293176,0.0,0.23,0.96,0.85,0.695,0.51,0.42,0.345,0.79,0.685
16,2.5950060363473564,3.411435163938082,0.0,0.225,0.94,0.845,0.775,0.525,0.42,0.32,0.815,0.655
17,2.510623473545601,3.373220920562744,0.0,0.24,0.94,0.865,0.73,0.525,0.44,0.35,0.79,0.65
18,2.436084804863765,3.3386334089132457,0.0,0.245,0.965,0.84,0.695,0.53,0.43,0.32,0.82,0.665
19,2.3472921807190468,3.3067388901343713,0.0,0.245,0.96,0.895,0.725,0.55,0.435,0.33,0.81,0.675
20,2.266899554893888,3.2764519911545973,0.0,0.24,0.935,0.815,0.715,0.545,0.46,0.35,0.81,0.695
21,2.1878891628364037,3.2539207751934347,0.0,0.25,0.94,0.88,0.72,0.545,0.475,0.36,0.825,0.665
22,2.107110814801578,3.2287719066326437,0.0,0.255,0.955,0.905,0.695,0.57,0.465,0.355,0.825,0.67
23,2.026373938239854,3.204867491355309,0.0,0.255,0.93,0.89,0.755,0.56,0.47,0.36,0.825,0.705
24,1.9395328441570545,3.186688496516301,0.0,0.25,0.94,0.865,0.71,0.565,0.475,0.33,0.84,0.665
25,1.856330540673486,3.1674106487861047,0.0,0.265,0.97,0.85,0.785,0.56,0.455,0.355,0.87,0.705
26,1.7719793946578586,3.1478617924910326,0.0,0.27,0.95,0.88,0.75,0.575,0.49,0.355,0.845,0.705
27,1.6976371140315616,3.1339424756857066,0.0,0.27,0.955,0.895,0.76,0.57,0.47,0.36,0.835,0.73
28,1.6262334996256336,3.119629896604098,0.0,0.275,0.94,0.885,0.745,0.58,0.465,0.355,0.855,0.71
29,1.5411915758560444,3.1057040691375732,0.0,0.275,0.955,0.865,0.78,0.58,0.47,0.35,0.85,0.72
30,1.4677373900495727,3.0975783421443057,0.0,0.275,0.955,0.885,0.77,0.59,0.47,0.39,0.845,0.725
31,1.3983724805815467,3.0816350166614237,0.0,0.265,0.955,0.875,0.76,0.59,0.465,0.345,0.86,0.73
32,1.3281369959485942,3.0799884429344764,0.0,0.27,0.97,0.915,0.715,0.6,0.495,0.365,0.865,0.72
33,1.256578625276171,3.0798027515411377,0.0,0.275,0.955,0.905,0.75,0.605,0.505,0.4,0.85,0.71
34,1.1815667573747963,3.072616357069749,0.0,0.27,0.96,0.895,0.75,0.61,0.515,0.385,0.865,0.72
35,1.1135667547069747,3.0685427555671105,0.0,0.28,0.95,0.895,0.77,0.63,0.475,0.355,0.855,0.76
36,1.057234489712222,3.0598782759446363,0.0,0.27,0.945,0.89,0.755,0.625,0.485,0.36,0.865,0.75
37,0.9931892875967354,3.054988879423875,0.0,0.27,0.94,0.885,0.765,0.62,0.535,0.36,0.865,0.745
38,0.9435066118322569,3.0547088109529934,0.0,0.275,0.945,0.94,0.795,0.635,0.535,0.38,0.875,0.74
39,0.8772900412822592,3.047850113648635,0.0,0.285,0.97,0.895,0.765,0.625,0.515,0.405,0.88,0.74
40,0.8273475555510357,3.0425608524909387,0.0,0.28,0.955,0.905,0.735,0.63,0.52,0.4,0.86,0.765
