epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,3.630147423404743,3.3671585531193813,0.0,0.065,0.86,0.605,0.375,0.19,0.155,0.115,0.45,0.285
2,2.8655094361111586,2.751563241041781,0.0,0.065,0.835,0.635,0.46,0.22,0.15,0.125,0.445,0.335
3,2.4708089430937057,2.4244951403703814,0.0,0.065,0.83,0.665,0.44,0.24,0.16,0.12,0.53,0.35
4,2.1603889613418104,2.2184541337991477,0.0,0.09,0.855,0.68,0.455,0.25,0.19,0.12,0.535,0.385
5,1.883033499271176,2.0921891615626125,0.0,0.1,0.875,0.685,0.465,0.27,0.205,0.13,0.55,0.37
6,1.6332547628190377,2.0334793365052843,0.0,0.105,0.875,0.72,0.5,0.27,0.195,0.145,0.535,0.39
7,1.4095601768113184,2.0222290416643856,0.0,0.115,0.865,0.705,0.42,0.25,0.225,0.165,0.525,0.38
8,1.208996553911983,2.0636450947610094,0.0,0.095,0.865,0.66,0.43,0.24,0.225,0.13,0.505,0.37
9,1.0337567090475555,2.132178305044706,0.0,0.095,0.84,0.74,0.495,0.24,0.21,0.115,0.53,0.36
10,0.8939486176729544,2.212089034620784,0.0,0.08,0.845,0.705,0.475,0.24,0.18,0.135,0.51,0.365
11,0.7784363185169021,2.3026350414292494,0.0,0.08,0.875,0.655,0.46,0.25,0.22,0.13,0.535,0.35
12,0.6933565354068144,2.37854018436481,0.0,0.085,0.845,0.69,0.475,0.25,0.21,0.165,0.515,0.38
13,0.6152464009561552,2.4569839438655348,0.0,0.075,0.835,0.69,0.48,0.25,0.195,0.115,0.49,0.35
14,0.5587714894417081,2.5338153685622973,0.0,0.07,0.845,0.665,0.465,0.28,0.21,0.13,0.515,0.36
15,0.5100797081016435,2.583740898467952,0.0,0.1,0.835,0.705,0.46,0.28,0.205,0.155,0.515,0.395
16,0.47070809967399385,2.594664482088048,0.0,0.11,0.865,0.63,0.525,0.29,0.205,0.16,0.545,0.37
17,0.43455808907676075,2.604004467505754,0.0,0.105,0.855,0.655,0.44,0.26,0.21,0.15,0.545,0.385
