epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,3.653683239230116,3.4257781986514897,0.0,0.03,0.805,0.54,0.29,0.12,0.08,0.07,0.37,0.205
2,2.977213596420543,2.8756329235600813,0.0,0.06,0.785,0.605,0.395,0.165,0.155,0.08,0.405,0.285
3,2.5942862468989225,2.5313204286436153,0.0,0.065,0.825,0.655,0.435,0.23,0.19,0.095,0.52,0.36
4,2.2877451122177312,2.30139298551584,0.0,0.1,0.82,0.695,0.45,0.27,0.195,0.15,0.555,0.38
5,2.0277461246389326,2.154871664333753,0.0,0.11,0.825,0.66,0.535,0.25,0.205,0.14,0.54,0.425
6,1.7961961329410479,2.0728120947088806,0.0,0.12,0.845,0.63,0.5,0.255,0.235,0.15,0.54,0.39
7,1.586703711244061,2.041455055511049,0.0,0.115,0.83,0.69,0.475,0.26,0.2,0.135,0.57,0.39
8,1.3910495028277077,2.0583928434633902,0.0,0.1,0.835,0.705,0.52,0.26,0.215,0.14,0.565,0.405
9,1.217375716408986,2.102473912320935,0.0,0.09,0.84,0.71,0.51,0.255,0.19,0.12,0.555,0.365
10,1.0686861960100775,2.1724632200764997,0.0,0.1,0.81,0.705,0.475,0.255,0.22,0.12,0.555,0.37
11,0.9348902600379977,2.2507736068938424,0.0,0.1,0.825,0.665,0.45,0.26,0.215,0.15,0.54,0.35
12,0.829837312737664,2.3314441764815172,0.0,0.095,0.85,0.66,0.455,0.23,0.205,0.135,0.545,0.385
13,0.735176099468747,2.415052157103248,0.0,0.09,0.85,0.665,0.465,0.245,0.19,0.13,0.54,0.365
14,0.664565284401392,2.4822434360888894,0.0,0.11,0.795,0.645,0.46,0.245,0.185,0.145,0.52,0.365
15,0.6021220196079422,2.553787703166192,0.0,0.085,0.83,0.64,0.445,0.225,0.175,0.125,0.56,0.365
16,0.5541896381363365,2.5778396134724435,0.0,0.085,0.845,0.675,0.435,0.235,0.17,0.135,0.53,0.375
17,0.5096434530207146,2.5992019964390045,0.0,0.07,0.865,0.685,0.465,0.225,0.2,0.155,0.495,0.37
