epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.176876890248265,4.175091936038091,0.0,0.005,0.5,0.235,0.1,0.02,0.015,0.015,0.1,0.035
2,3.869177913871305,4.164931774139404,0.0,0.005,0.545,0.25,0.13,0.03,0.015,0.02,0.13,0.075
3,3.4057337991122543,3.942472301996671,0.0,0.01,0.645,0.37,0.18,0.05,0.035,0.02,0.225,0.135
4,3.0613157810836005,3.7170894604462843,0.0,0.015,0.67,0.45,0.24,0.135,0.115,0.05,0.295,0.2
5,2.7997546483730447,3.4844049398715677,0.0,0.05,0.75,0.59,0.405,0.21,0.155,0.095,0.47,0.3
6,2.5614460634774177,3.2624136117788463,0.0,0.07,0.855,0.685,0.525,0.27,0.19,0.125,0.52,0.39
7,2.3131132906880874,3.1003328286684475,0.0,0.095,0.88,0.69,0.505,0.285,0.235,0.165,0.61,0.41
8,2.0467620512534834,2.980936573101924,0.0,0.125,0.87,0.71,0.565,0.315,0.235,0.165,0.63,0.475
9,1.7883353063772465,2.8987850500987125,0.0,0.135,0.895,0.75,0.58,0.34,0.25,0.205,0.65,0.455
10,1.5466358610268296,2.844608783721924,0.0,0.135,0.91,0.815,0.565,0.345,0.275,0.195,0.67,0.5
11,1.316077276036657,2.815142007974478,0.0,0.14,0.92,0.795,0.61,0.365,0.275,0.195,0.725,0.505
12,1.1111959221548047,2.80515704705165,0.0,0.155,0.935,0.8,0.595,0.375,0.33,0.19,0.71,0.515
13,0.9463240858809702,2.81161537537208,0.0,0.155,0.935,0.795,0.635,0.38,0.33,0.21,0.68,0.53
14,0.8043251949651488,2.832689303618211,0.0,0.175,0.885,0.815,0.665,0.39,0.255,0.215,0.715,0.55
15,0.6842921594607418,2.861257397211515,0.0,0.17,0.905,0.82,0.62,0.4,0.315,0.22,0.715,0.565
16,0.5886940583586693,2.8947187753824086,0.0,0.175,0.885,0.86,0.635,0.415,0.34,0.22,0.695,0.535
17,0.5087456979371351,2.9286951376841617,0.0,0.17,0.955,0.825,0.655,0.42,0.335,0.25,0.695,0.58
18,0.4487986959003169,2.965047295276935,0.0,0.17,0.905,0.805,0.64,0.43,0.31,0.24,0.71,0.565
19,0.3873037974639186,3.000588848040654,0.0,0.175,0.925,0.815,0.655,0.415,0.33,0.235,0.695,0.55
20,0.3464478589594364,3.037638783454895,0.0,0.175,0.9,0.815,0.66,0.415,0.325,0.235,0.695,0.565
21,0.3244141290799297,3.07330898138193,0.0,0.165,0.93,0.775,0.63,0.435,0.31,0.215,0.69,0.565
22,0.2855951877888934,3.1050921036646915,0.0,0.165,0.895,0.8,0.6,0.435,0.32,0.265,0.695,0.53
