epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.879297055047134,4.869703146127554,0.0,0.005,0.47,0.24,0.11,0.025,0.02,0.015,0.085,0.055
2,4.748763232395567,4.86168175477248,0.0,0.005,0.505,0.265,0.105,0.025,0.025,0.01,0.09,0.055
3,4.271202765662094,4.846339996044453,0.0,0.005,0.475,0.28,0.1,0.025,0.02,0.015,0.105,0.06
4,4.005244018702672,4.799320037548359,0.0,0.005,0.61,0.31,0.155,0.04,0.03,0.015,0.13,0.09
5,3.850285149853805,4.691721696120042,0.0,0.01,0.685,0.41,0.205,0.07,0.035,0.025,0.175,0.1
6,3.7161726458319304,4.5482392677894,0.0,0.015,0.72,0.475,0.255,0.08,0.055,0.035,0.275,0.18
7,3.5880925778684944,4.381295460921067,0.0,0.05,0.805,0.635,0.345,0.14,0.12,0.085,0.42,0.26
8,3.4748683551262163,4.237649367405818,0.0,0.065,0.835,0.62,0.43,0.215,0.165,0.105,0.47,0.345
9,3.365981634320884,4.110822732631977,0.0,0.065,0.88,0.695,0.5,0.25,0.18,0.11,0.6,0.42
10,3.273380770765502,4.01559407894428,0.0,0.07,0.875,0.745,0.56,0.295,0.21,0.125,0.625,0.475
11,3.185022103375402,3.9290847228123593,0.0,0.08,0.89,0.785,0.565,0.35,0.245,0.16,0.675,0.54
12,3.0922007786816565,3.866059761780959,0.0,0.085,0.9,0.795,0.595,0.4,0.32,0.165,0.68,0.55
13,3.006312413462277,3.8008105754852295,0.0,0.14,0.91,0.795,0.625,0.455,0.35,0.225,0.685,0.575
14,2.917693004525941,3.752621082159189,0.0,0.155,0.905,0.8,0.615,0.455,0.315,0.24,0.72,0.565
15,2.829940051868044,3.7053603392380934,0.0,0.17,0.905,0.78,0.64,0.47,0.32,0.24,0.725,0.59
16,2.7475584005487375,3.6656937232384315,0.0,0.185,0.93,0.82,0.635,0.48,0.405,0.26,0.735,0.585
17,2.651445590216538,3.631159085493821,0.0,0.205,0.9,0.81,0.65,0.48,0.38,0.265,0.735,0.6
18,2.559147635410572,3.599532732596764,0.0,0.215,0.915,0.79,0.705,0.49,0.4,0.31,0.735,0.605
19,2.4761877799856253,3.572358791644757,0.0,0.215,0.97,0.805,0.66,0.505,0.425,0.3,0.755,0.605
20,2.3828495042077424,3.5496077170738807,0.0,0.22,0.945,0.855,0.635,0.505,0.39,0.29,0.72,0.625
21,2.307056149532055,3.5269207037412205,0.0,0.22,0.94,0.8,0.68,0.51,0.405,0.315,0.77,0.625
22,2.2054538346570114,3.506901979446411,0.0,0.21,0.94,0.83,0.69,0.515,0.42,0.32,0.775,0.635
23,2.122266444666632,3.4879711041083703,0.0,0.215,0.93,0.855,0.695,0.525,0.4,0.33,0.755,0.645
24,2.0304172450098497,3.4760682582855225,0.0,0.22,0.93,0.835,0.72,0.51,0.46,0.325,0.775,0.665
25,1.941351091039592,3.466002812752357,0.0,0.235,0.93,0.86,0.675,0.51,0.46,0.28,0.79,0.675
26,1.854830055401243,3.447851162690383,0.0,0.23,0.93,0.84,0.7,0.53,0.46,0.33,0.79,0.665
27,1.7550149991594512,3.437386366037222,0.0,0.23,0.92,0.88,0.71,0.535,0.4,0.325,0.795,0.695
28,1.6847759711331334,3.428599375944871,0.0,0.235,0.945,0.875,0.715,0.535,0.435,0.355,0.79,0.68
29,1.6053244152973438,3.416213530760545,0.0,0.225,0.945,0.85,0.74,0.52,0.415,0.325,0.8,0.695
30,1.5125745010787044,3.4134736427894006,0.0,0.225,0.92,0.845,0.73,0.54,0.425,0.335,0.79,0.69
31,1.4264648258686066,3.413940356327937,0.0,0.25,0.965,0.84,0.745,0.54,0.48,0.325,0.825,0.68
32,1.350511859203207,3.4069457054138184,0.0,0.25,0.945,0.845,0.71,0.535,0.425,0.345,0.82,0.68
33,1.2835569556417137,3.4018450516920824,0.0,0.25,0.945,0.865,0.68,0.535,0.485,0.365,0.805,0.675
34,1.2006216336940896,3.40174177976755,0.0,0.235,0.96,0.885,0.755,0.55,0.435,0.37,0.805,0.72
35,1.1364194242091015,3.409920197266799,0.0,0.24,0.935,0.855,0.72,0.54,0.475,0.345,0.805,0.7
36,1.0572239294134338,3.402325098331158,0.0,0.25,0.95,0.885,0.73,0.55,0.45,0.34,0.815,0.705
37,1.005929438718434,3.3994213250967174,0.0,0.245,0.9,0.87,0.73,0.545,0.47,0.35,0.8,0.705
38,0.9338649146515747,3.403264174094567,0.0,0.245,0.97,0.855,0.715,0.54,0.495,0.33,0.805,0.695
39,0.8768827200963579,3.406684105212872,0.0,0.24,0.95,0.835,0.705,0.545,0.5,0.355,0.805,0.7
40,0.8177028000354767,3.412182771242582,0.0,0.25,0.955,0.86,0.725,0.57,0.45,0.375,0.82,0.7
