epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.004969952435329,4.174609074225793,0.0,0.005,0.46,0.27,0.085,0.025,0.015,0.005,0.095,0.06
2,3.5310647539023696,4.1252532097009516,0.0,0.01,0.635,0.38,0.195,0.045,0.035,0.015,0.19,0.1
3,3.017484908473903,3.866945716050955,0.0,0.025,0.695,0.51,0.285,0.095,0.11,0.04,0.325,0.19
4,2.6840585572966216,3.540499549645644,0.0,0.05,0.855,0.645,0.4,0.165,0.14,0.065,0.49,0.265
5,2.4126210685434013,3.2390351387170644,0.0,0.09,0.865,0.67,0.44,0.23,0.215,0.12,0.555,0.385
6,2.1528232673118852,3.0105446852170505,0.0,0.12,0.875,0.745,0.53,0.285,0.24,0.145,0.635,0.46
7,1.8931670039892197,2.842563656660227,0.0,0.125,0.89,0.79,0.6,0.345,0.31,0.175,0.67,0.455
8,1.6389043603477806,2.726541968492361,0.0,0.135,0.915,0.81,0.59,0.375,0.315,0.2,0.68,0.505
9,1.4066125056866943,2.646887880105239,0.0,0.155,0.92,0.81,0.625,0.38,0.33,0.18,0.68,0.51
10,1.203629710550966,2.598993558150071,0.0,0.18,0.93,0.825,0.615,0.395,0.33,0.245,0.725,0.505
11,1.017886860617276,2.5713299237764797,0.0,0.18,0.945,0.805,0.635,0.395,0.325,0.235,0.73,0.55
12,0.8669088577915882,2.561367365030142,0.0,0.185,0.945,0.82,0.64,0.39,0.335,0.25,0.765,0.58
13,0.7439932126937241,2.5658657184013953,0.0,0.19,0.93,0.785,0.64,0.385,0.335,0.28,0.755,0.575
14,0.64008454605937,2.578995255323557,0.0,0.18,0.895,0.855,0.67,0.39,0.31,0.265,0.715,0.57
15,0.5574383620044281,2.599477639565101,0.0,0.18,0.915,0.805,0.665,0.395,0.345,0.265,0.725,0.55
16,0.4857365707385129,2.6248693741284885,0.0,0.18,0.895,0.845,0.65,0.41,0.335,0.255,0.76,0.585
17,0.4310979998574175,2.6506443940676174,0.0,0.19,0.91,0.8,0.65,0.415,0.37,0.26,0.745,0.58
18,0.38897801794368647,2.675324348302988,0.0,0.2,0.905,0.83,0.66,0.42,0.37,0.27,0.745,0.57
19,0.35085291158536386,2.6960154129908633,0.0,0.2,0.935,0.82,0.655,0.425,0.385,0.28,0.73,0.595
20,0.30798753787731303,2.7157971125382643,0.0,0.205,0.915,0.81,0.67,0.445,0.36,0.275,0.74,0.595
21,0.28288355244901675,2.7360018583444448,0.0,0.2,0.92,0.84,0.635,0.445,0.365,0.275,0.74,0.6
22,0.25947491066723033,2.7588317669354954,0.0,0.205,0.925,0.78,0.685,0.45,0.385,0.305,0.715,0.61
