epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,5.291083327105213,4.851363452207377,0.0,0.01,0.565,0.355,0.135,0.03,0.035,0.015,0.145,0.07
2,4.278868069161198,4.069481926414588,0.0,0.045,0.805,0.615,0.31,0.155,0.11,0.075,0.415,0.265
3,3.916822586399029,3.7781059429880886,0.0,0.035,0.825,0.61,0.39,0.205,0.14,0.07,0.465,0.305
4,3.6497845916843734,3.6555621941202188,0.0,0.055,0.85,0.605,0.42,0.195,0.14,0.09,0.43,0.3
5,3.4450472536351313,3.626297797256273,0.0,0.06,0.87,0.65,0.37,0.215,0.15,0.105,0.465,0.36
6,3.2730664725059877,3.6381017128285422,0.0,0.06,0.84,0.625,0.47,0.215,0.145,0.105,0.49,0.335
7,3.125048675778604,3.670137221721109,0.0,0.065,0.83,0.655,0.45,0.215,0.19,0.105,0.475,0.35
8,2.9918277396349264,3.71605092312645,0.0,0.06,0.815,0.625,0.445,0.2,0.175,0.11,0.485,0.35
9,2.8735655492079983,3.7683720895660793,0.0,0.06,0.87,0.585,0.41,0.21,0.16,0.125,0.495,0.31
10,2.7715860067003946,3.8273073306922747,0.0,0.065,0.86,0.64,0.415,0.195,0.16,0.08,0.475,0.34
11,2.6821492792485833,3.8838657616545715,0.0,0.065,0.845,0.635,0.44,0.21,0.17,0.11,0.505,0.335
12,2.598445532570259,3.9462041522300293,0.0,0.065,0.81,0.59,0.45,0.205,0.165,0.105,0.51,0.345
13,2.521521565507487,4.006187952639207,0.0,0.03,0.835,0.65,0.39,0.22,0.15,0.08,0.465,0.33
14,2.4551506347765604,4.062241669376521,0.0,0.035,0.835,0.72,0.435,0.225,0.14,0.12,0.47,0.3
15,2.395032493081665,4.121850952058391,0.0,0.045,0.815,0.665,0.435,0.22,0.155,0.08,0.51,0.31
